file: LJGP, epsilon: 0.1, r0: 1.01
# Creating pair table LJGP with 301 points from 0.01 to 3.01

LJGP
N 301 R 0.01 3.01 FPRIME  1.56002001837493e+30  -0.0124354487576205   

     205  2.05                  -0.026765244862949     -0.0778059882950615   
     206  2.06                  -0.0260001476991586    -0.0752298418796188   
     207  2.07                  -0.0252603269466216    -0.0727500253903044   
     208  2.08                  -0.0245448394150466    -0.0703625477931922   
     209  2.09                  -0.0238527809167061    -0.0680635981222505   
     210  2.1                   -0.02318328450961      -0.0658495367844014   
     211  2.11                  -0.022535518825405     -0.063716887304979    
     212  2.12                  -0.0219086864777146    -0.0616623284908389   
     213  2.13                  -0.0213020225468492    -0.0596826869894984   
     214  2.14                  -0.0207147931370309    -0.0577749302237961   
     215  2.15                  -0.0201462940024756    -0.0559361596825877   
     216  2.16                  -0.0195958492388655    -0.0541636045490062   
     217  2.17                  -0.0190628100369244    -0.0524546156487521   
     218  2.18                  -0.0185465534949796    -0.0508066597017975   
     219  2.19                  -0.018046481487556     -0.0492173138617405   
     220  2.2                   -0.0175620195872005    -0.0476842605278764   
     221  2.21                  -0.0170926160368818    -0.046205282415824    
